Code,Area,Date,Municipality,Use,Stratum,Consumption
C0RCUMR1,R,2016-05-31,CUMBITARA,Residential,1,173.96
0MUMAGC0,U,2014-05-31,MAGUI,Commercial,0,174.536
C0UPOLE0,U,2011-11-30,POLICARPA,Special,0,174.695
C1RPOLO0,R,2013-02-28,POLICARPA,Official,0,175.167
C1RPOLO0,R,2015-01-31,POLICARPA,Official,0,175.308
0MUMAGC0,U,2014-04-30,MAGUI,Commercial,0,175.796
C0UCUMC0,U,2013-10-31,CUMBITARA,Commercial,0,176.365
C0UPOLE0,U,2011-12-31,POLICARPA,Special,0,176.468
8UBARR3,U,2013-11-30,BARBACOAS,Residential,3,177.001
C1RPOLO0,R,2013-01-31,POLICARPA,Official,0,177.837
C1RPOLO0,R,2014-06-30,POLICARPA,Official,0,178.017
0MRMAGO0,R,2014-01-31,MAGUI,Official,0,178.233
8RBARE0,R,2015-03-31,BARBACOAS,Special,0,178.314
C4ULEIR1,U,2016-05-31,LEIVA,Residential,1,178.385
8UBARR3,U,2015-03-31,BARBACOAS,Residential,3,178.667
C1RPOLO0,R,2014-05-31,POLICARPA,Official,0,179.122
C0RLEIR1,R,2014-09-30,LEIVA,Residential,1,179.16
8UBARR3,U,2014-07-31,BARBACOAS,Residential,3,179.832
C0RLEIR1,R,2015-02-28,LEIVA,Residential,1,180.497
C1RPOLO0,R,2014-11-30,POLICARPA,Official,0,181.925
C0UCUMC0,U,2014-07-31,CUMBITARA,Commercial,0,182.627
0MRMAGO0,R,2014-08-31,MAGUI,Official,0,183.602
8UBARR3,U,2015-11-30,BARBACOAS,Residential,3,183.835
C0UCUMC0,U,2013-07-31,CUMBITARA,Commercial,0,184.096
C1RPOLO0,R,2013-03-31,POLICARPA,Official,0,184.114
C0RCUMR2,R,2012-04-30,CUMBITARA,Residential,2,184.188
C0UCUMO0,U,2014-12-31,CUMBITARA,Official,0,184.641
C0RCUMR1,R,2014-06-30,CUMBITARA,Residential,1,185.236
8RBARC0,R,2015-11-30,BARBACOAS,Commercial,0,185.3
C2RCUME0,R,2015-02-28,CUMBITARA,Special,0,185.421
8RBARR2,R,2016-05-31,BARBACOAS,Residential,2,186.451
0MRMAGO0,R,2014-07-31,MAGUI,Official,0,186.557
C3RELC0,R,2015-07-31,EL ROSARIO,Commercial,0,186.862
C1RPOLO0,R,2013-09-30,POLICARPA,Official,0,187.028
C0RCUMR1,R,2011-12-31,CUMBITARA,Residential,1,187.924
C4RLEIC0,R,2013-07-31,LEIVA,Commercial,0,188.423
C0RCUMR1,R,2011-05-31,CUMBITARA,Residential,1,188.636
0MUMAGC0,U,2013-06-30,MAGUI,Commercial,0,189.205
8RBARE0,R,2015-12-31,BARBACOAS,Special,0,189.548
C1RPOLC0,R,2013-10-31,POLICARPA,Commercial,0,189.553
C1RPOLO0,R,2014-10-31,POLICARPA,Official,0,190.521
8RBARE0,R,2015-11-30,BARBACOAS,Special,0,191.358
C0UPOLE0,U,2012-08-31,POLICARPA,Special,0,191.75
C4RLEIC0,R,2013-08-31,LEIVA,Commercial,0,192.107
C1RPOLC0,R,2011-03-31,POLICARPA,Commercial,0,192.363
8RBARR2,R,2015-11-30,BARBACOAS,Residential,2,192.624
0MUMAGC0,U,2014-01-31,MAGUI,Commercial,0,192.864
8UBARR3,U,2014-06-30,BARBACOAS,Residential,3,193.155
C0RCUMR2,R,2011-12-31,CUMBITARA,Residential,2,193.816
0MRMAGO0,R,2012-05-31,MAGUI,Official,0,194.483
C0UCUMC0,U,2012-11-30,CUMBITARA,Commercial,0,195.501
0MRMAGO0,R,2012-11-30,MAGUI,Official,0,196.052
0MUMAGC0,U,2014-07-31,MAGUI,Commercial,0,196.28
C2RCUMO0,R,2011-07-31,CUMBITARA,Official,0,196.652
C1RPOLO0,R,2015-02-28,POLICARPA,Official,0,197.528
C1RPOLO0,R,2012-11-30,POLICARPA,Official,0,198.42
8RBARR2,R,2016-01-31,BARBACOAS,Residential,2,198.922
C1RPOLC0,R,2013-06-30,POLICARPA,Commercial,0,198.978
0MUMAGC0,U,2014-08-31,MAGUI,Commercial,0,199.15
C0RELR1,R,2014-07-31,EL ROSARIO,Residential,1,199.31
0MRMAGO0,R,2013-07-31,MAGUI,Official,0,202.944
0RUROBC0,U,2016-01-31,ROBERTO PAYAN,Commercial,0,203.059
C2RCUME0,R,2014-12-31,CUMBITARA,Special,0,203.162
C1RPOLC0,R,2012-08-31,POLICARPA,Commercial,0,203.491
C1RPOLC0,R,2011-09-30,POLICARPA,Commercial,0,203.542
C0RPOLR1,R,2014-06-30,POLICARPA,Residential,1,203.829
0MRMAGO0,R,2013-05-31,MAGUI,Official,0,204.537
8RBARR2,R,2015-12-31,BARBACOAS,Residential,2,204.658
C2UCUMO0,U,2011-02-28,CUMBITARA,Official,0,206.522
0MUMAGC0,U,2014-06-30,MAGUI,Commercial,0,206.969
C0UPOLE0,U,2012-09-30,POLICARPA,Special,0,207.261
C1RPOLO0,R,2013-08-31,POLICARPA,Official,0,207.404
C0RCUMR1,R,2012-01-31,CUMBITARA,Residential,1,207.551
8RBARC0,R,2015-09-30,BARBACOAS,Commercial,0,207.977
C2RCUMO0,R,2012-01-31,CUMBITARA,Official,0,208.106
C0UCUMC0,U,2014-03-31,CUMBITARA,Commercial,0,208.202
0MRMAGO0,R,2011-01-31,MAGUI,Official,0,208.58
C1RPOLC0,R,2013-05-31,POLICARPA,Commercial,0,208.694
C0UCUMC0,U,2013-11-30,CUMBITARA,Commercial,0,209.971
0MRMAGO0,R,2011-07-31,MAGUI,Official,0,210.6
0MRMAGO0,R,2012-03-31,MAGUI,Official,0,210.898
C0RCUMR2,R,2011-01-31,CUMBITARA,Residential,2,211.083
0RRROBO0,R,2016-03-31,ROBERTO PAYAN,Official,0,212.282
8RBARE0,R,2014-12-31,BARBACOAS,Special,0,213.308
C4RLEIC0,R,2012-09-30,LEIVA,Commercial,0,213.612
8RBARC0,R,2015-07-31,BARBACOAS,Commercial,0,213.907
C1RPOLC0,R,2013-01-31,POLICARPA,Commercial,0,213.939
C3UELR1,U,2015-11-30,EL ROSARIO,Residential,1,214.597
C0UPOLR3,U,2016-01-31,POLICARPA,Residential,3,215.024
C0UCUMC0,U,2014-06-30,CUMBITARA,Commercial,0,215.453
0MUMAGC0,U,2014-09-30,MAGUI,Commercial,0,215.654
C0UCUMC0,U,2014-04-30,CUMBITARA,Commercial,0,216.875
C0UCUMC0,U,2014-05-31,CUMBITARA,Commercial,0,217.356
0MRMAGO0,R,2011-10-31,MAGUI,Official,0,217.504
C0RCUMR2,R,2011-05-31,CUMBITARA,Residential,2,217.763
8UBARE0,U,2015-01-31,BARBACOAS,Special,0,218.394
8RBARE0,R,2015-07-31,BARBACOAS,Special,0,218.397
C0UCUMC0,U,2013-12-31,CUMBITARA,Commercial,0,218.607
8UBARR3,U,2016-05-31,BARBACOAS,Residential,3,219.334
8UBARR3,U,2014-08-31,BARBACOAS,Residential,3,219.7
0MUMAGC0,U,2013-03-31,MAGUI,Commercial,0,220.524
8UBARR3,U,2015-01-31,BARBACOAS,Residential,3,220.993
C1RPOLC0,R,2012-12-31,POLICARPA,Commercial,0,221.717
C0UPOLR3,U,2015-11-30,POLICARPA,Residential,3,222.262
0MUMAGC0,U,2013-05-31,MAGUI,Commercial,0,222.749
C1RPOLC0,R,2013-04-30,POLICARPA,Commercial,0,222.868
C0UPOLE0,U,2012-07-31,POLICARPA,Special,0,223.532
8RBARE0,R,2014-11-30,BARBACOAS,Special,0,223.95
C0RCUMR1,R,2012-02-29,CUMBITARA,Residential,1,224.393
8RBARE0,R,2015-05-31,BARBACOAS,Special,0,224.795
C0UCUMC0,U,2014-01-31,CUMBITARA,Commercial,0,225.204
0MRMAGO0,R,2011-09-30,MAGUI,Official,0,226.66
0MRMAGO0,R,2012-09-30,MAGUI,Official,0,226.872
0MUMAGC0,U,2013-12-31,MAGUI,Commercial,0,226.937
C4RLEIC0,R,2013-01-31,LEIVA,Commercial,0,227.264
C0UPOLR3,U,2015-12-31,POLICARPA,Residential,3,227.424
8UBARR1,U,2013-10-31,BARBACOAS,Residential Sub,1,227.639
C0UPOLR3,U,2016-03-31,POLICARPA,Residential,3,227.836
C4RLEIC0,R,2013-06-30,LEIVA,Commercial,0,227.899
C0RCUMR1,R,2012-04-30,CUMBITARA,Residential,1,228.647
C4RLEIC0,R,2012-05-31,LEIVA,Commercial,0,228.881
C3UELR1,U,2015-12-31,EL ROSARIO,Residential,1,228.974
C1RPOLC0,R,2013-09-30,POLICARPA,Commercial,0,229.535
8RBARE0,R,2014-08-31,BARBACOAS,Special,0,229.958
C2UCUMO0,U,2011-04-30,CUMBITARA,Official,0,230.424
0RUROBC0,U,2015-12-31,ROBERTO PAYAN,Commercial,0,230.506
8RBARE0,R,2016-01-31,BARBACOAS,Special,0,230.668
C4RLEIC0,R,2012-11-30,LEIVA,Commercial,0,231.136
C4RLEIC0,R,2014-10-31,LEIVA,Commercial,0,231.606
C1RPOLO0,R,2012-10-31,POLICARPA,Official,0,232.067
C4RLEIC0,R,2012-06-30,LEIVA,Commercial,0,233.167
C0UCUMC0,U,2013-08-31,CUMBITARA,Commercial,0,233.839
C0UPOLR3,U,2015-06-30,POLICARPA,Residential,3,234.04
C0RCUMR1,R,2012-03-31,CUMBITARA,Residential,1,234.606
C0UPOLR3,U,2016-05-31,POLICARPA,Residential,3,234.674
8RBARE0,R,2015-01-31,BARBACOAS,Special,0,235.094
C4RLEIC0,R,2012-12-31,LEIVA,Commercial,0,235.341
8UBARR3,U,2014-03-31,BARBACOAS,Residential,3,235.646
0MUMAGC0,U,2013-02-28,MAGUI,Commercial,0,235.679
C1RPOLC0,R,2014-01-31,POLICARPA,Commercial,0,235.697
C0RPOLR3,R,2010-12-31,POLICARPA,Residential,3,235.993
C0UPOLR3,U,2015-08-31,POLICARPA,Residential,3,236.809
C0UPOLR3,U,2015-04-30,POLICARPA,Residential,3,237.133
C1RPOLC0,R,2013-03-31,POLICARPA,Commercial,0,239.498
C2RCUME0,R,2012-02-29,CUMBITARA,Special,0,240.507
C4RLEIC0,R,2011-04-30,LEIVA,Commercial,0,241.082
C1UPOLR1,U,2013-04-30,POLICARPA,Residential,1,241.321
C3UELR1,U,2016-03-31,EL ROSARIO,Residential,1,241.639
C3RELO0,R,2011-03-31,EL ROSARIO,Official,0,242.117
C1RPOLC0,R,2011-04-30,POLICARPA,Commercial,0,242.604
8RBARE0,R,2014-07-31,BARBACOAS,Special,0,243.24
C2RCUME0,R,2011-08-31,CUMBITARA,Special,0,243.983
0MRMAGO0,R,2013-04-30,MAGUI,Official,0,244.854
8RBARR2,R,2015-08-31,BARBACOAS,Residential,2,245.874
C0UPOLE0,U,2012-10-31,POLICARPA,Special,0,246.848
C4RLEIC0,R,2015-09-30,LEIVA,Commercial,0,247.713
C0RPOLR3,R,2011-04-30,POLICARPA,Residential,3,248.353
C2RCUME0,R,2014-03-31,CUMBITARA,Special,0,249.27
C1RPOLC0,R,2011-02-28,POLICARPA,Commercial,0,250.153
8RBARE0,R,2015-02-28,BARBACOAS,Special,0,251.126
C0RPOLR1,R,2014-08-31,POLICARPA,Residential,1,251.336
C4RLEIC0,R,2015-10-31,LEIVA,Commercial,0,251.781
C0UPOLR3,U,2016-04-30,POLICARPA,Residential,3,251.952
0MUMAGC0,U,2014-10-31,MAGUI,Commercial,0,252.359
C4RLEIC0,R,2013-11-30,LEIVA,Commercial,0,252.729
C1RPOLC0,R,2013-12-31,POLICARPA,Commercial,0,252.908
8UBARE0,U,2014-07-31,BARBACOAS,Special,0,253.375
C0UPOLR3,U,2014-12-31,POLICARPA,Residential,3,253.414
8UBARR3,U,2015-07-31,BARBACOAS,Residential,3,253.442
8RBARR2,R,2015-07-31,BARBACOAS,Residential,2,254.147
0MRMAGO0,R,2014-09-30,MAGUI,Official,0,254.155
C3RELC0,R,2016-01-31,EL ROSARIO,Commercial,0,255.219
C4RLEIC0,R,2013-03-31,LEIVA,Commercial,0,255.59
C3RELC0,R,2015-11-30,EL ROSARIO,Commercial,0,255.866
C2RCUMO0,R,2011-03-31,CUMBITARA,Official,0,255.895
C1RPOLC0,R,2012-03-31,POLICARPA,Commercial,0,256.272
C2RCUMO0,R,2011-05-31,CUMBITARA,Official,0,257.293
C0UPOLR3,U,2012-12-31,POLICARPA,Residential,3,257.407
C0UCUME0,U,2014-12-31,CUMBITARA,Special,0,257.635
C2RCUMO0,R,2015-11-30,CUMBITARA,Official,0,258.086
0MUMAGC0,U,2013-04-30,MAGUI,Commercial,0,258.271
8RBARE0,R,2015-08-31,BARBACOAS,Special,0,258.657
C2RCUME0,R,2016-02-29,CUMBITARA,Special,0,259.179
C0UPOLR3,U,2016-02-29,POLICARPA,Residential,3,259.405
C1RPOLC0,R,2011-05-31,POLICARPA,Commercial,0,260.111
C2RCUMO0,R,2014-12-31,CUMBITARA,Official,0,260.333
8RBARE0,R,2014-06-30,BARBACOAS,Special,0,260.666
C2RCUMR2,R,2014-12-31,CUMBITARA,Residential,2,260.693
C1RPOLC0,R,2014-04-30,POLICARPA,Commercial,0,261.425
C3RELC0,R,2015-10-31,EL ROSARIO,Commercial,0,261.605
C0RCUMR1,R,2012-10-31,CUMBITARA,Residential,1,262.473
C3RELC0,R,2016-02-29,EL ROSARIO,Commercial,0,264.127
C0RLEIR1,R,2015-01-31,LEIVA,Residential,1,264.417
C4RLEIC0,R,2015-05-31,LEIVA,Commercial,0,266.959
8UBARR1,U,2014-01-31,BARBACOAS,Residential Sub,1,269.642
8RBARE0,R,2015-06-30,BARBACOAS,Special,0,269.752
C3RELC0,R,2016-05-31,EL ROSARIO,Commercial,0,271.348
8UBARR3,U,2015-02-28,BARBACOAS,Residential,3,271.492
0MRMAGO0,R,2014-11-30,MAGUI,Official,0,272.637
8RBARC0,R,2015-10-31,BARBACOAS,Commercial,0,272.663
C4RLEIC0,R,2013-02-28,LEIVA,Commercial,0,274.393
C1RPOLC0,R,2012-09-30,POLICARPA,Commercial,0,274.949
C4RLEIC0,R,2012-08-31,LEIVA,Commercial,0,275.259
C4RLEIC0,R,2012-07-31,LEIVA,Commercial,0,277.18
8RBARE0,R,2015-04-30,BARBACOAS,Special,0,278.223
C0UPOLR3,U,2013-10-31,POLICARPA,Residential,3,278.365
8RBARE0,R,2014-09-30,BARBACOAS,Special,0,278.95
C2RCUME0,R,2014-02-28,CUMBITARA,Special,0,279.571
0MRMAGO0,R,2011-06-30,MAGUI,Official,0,279.787
C0UPOLR3,U,2015-10-31,POLICARPA,Residential,3,280.059
C0UPOLR3,U,2015-07-31,POLICARPA,Residential,3,280.443
C0UPOLR3,U,2015-02-28,POLICARPA,Residential,3,280.513
C2RCUMO0,R,2015-08-31,CUMBITARA,Official,0,280.587
C1RPOLC0,R,2011-01-31,POLICARPA,Commercial,0,281.323
0MRMAGO0,R,2014-10-31,MAGUI,Official,0,281.822
C4ULEIR1,U,2014-09-30,LEIVA,Residential,1,282.521
8UBARR3,U,2015-06-30,BARBACOAS,Residential,3,283.3
C0UCUMO0,U,2015-02-28,CUMBITARA,Official,0,283.643
C0UCUMC0,U,2013-09-30,CUMBITARA,Commercial,0,284.121
0RRROBO0,R,2016-02-29,ROBERTO PAYAN,Official,0,284.426
0MUMAGC0,U,2013-01-31,MAGUI,Commercial,0,284.812
C2RCUMO0,R,2015-03-31,CUMBITARA,Official,0,285.991
C1RPOLC0,R,2012-04-30,POLICARPA,Commercial,0,286.165
C0RPOLR3,R,2011-06-30,POLICARPA,Residential,3,286.194
C1UPOLR1,U,2013-05-31,POLICARPA,Residential,1,286.25
C0RPOLR3,R,2011-10-31,POLICARPA,Residential,3,286.629
8UBARR3,U,2015-08-31,BARBACOAS,Residential,3,287.547
0MRMAGO0,R,2012-12-31,MAGUI,Official,0,290.089
0MRMAGO0,R,2012-01-31,MAGUI,Official,0,290.473
C0UPOLR3,U,2015-01-31,POLICARPA,Residential,3,290.611
8RBARE0,R,2015-09-30,BARBACOAS,Special,0,292.681
8RBARE0,R,2014-03-31,BARBACOAS,Special,0,293.591
0MUMAGC0,U,2014-11-30,MAGUI,Commercial,0,293.705
C0RPOLR3,R,2011-03-31,POLICARPA,Residential,3,295.318
0MRMAGO0,R,2014-12-31,MAGUI,Official,0,295.386
0MRMAGO0,R,2013-02-28,MAGUI,Official,0,295.785
8UBARR3,U,2014-02-28,BARBACOAS,Residential,3,298.921
C0UPOLR3,U,2015-03-31,POLICARPA,Residential,3,299.188
C0UPOLR3,U,2014-01-31,POLICARPA,Residential,3,300.217
C2RCUME0,R,2015-08-31,CUMBITARA,Special,0,300.261
C0UPOLR3,U,2014-04-30,POLICARPA,Residential,3,300.423
C0UPOLR3,U,2015-09-30,POLICARPA,Residential,3,300.871
C0UCUMO0,U,2014-03-31,CUMBITARA,Official,0,301.733
C2RCUMO0,R,2015-04-30,CUMBITARA,Official,0,301.92
8RBARE0,R,2014-02-28,BARBACOAS,Special,0,302.901
8UBARR3,U,2015-04-30,BARBACOAS,Residential,3,303.129
C0UPOLR3,U,2013-09-30,POLICARPA,Residential,3,303.212
C2UCUMO0,U,2011-03-31,CUMBITARA,Official,0,303.875
C0UCUMO0,U,2014-07-31,CUMBITARA,Official,0,304.378
C2RCUME0,R,2011-06-30,CUMBITARA,Special,0,304.772
C0RLEIR1,R,2014-12-31,LEIVA,Residential,1,305.596
8UBARR3,U,2014-10-31,BARBACOAS,Residential,3,306.183
0RRROBO0,R,2015-12-31,ROBERTO PAYAN,Official,0,308.938
C3RELO0,R,2011-06-30,EL ROSARIO,Official,0,309.258
C0UPOLR3,U,2015-05-31,POLICARPA,Residential,3,309.464
0MRMAGO0,R,2014-04-30,MAGUI,Official,0,309.956
C0UELO0,U,2011-06-30,EL ROSARIO,Official,0,309.974
C0RPOLR3,R,2011-08-31,POLICARPA,Residential,3,310.011
C0UPOLR3,U,2014-08-31,POLICARPA,Residential,3,310.05
C0UPOLR3,U,2013-08-31,POLICARPA,Residential,3,311.875
C0RPOLR3,R,2011-09-30,POLICARPA,Residential,3,312.583
8UBARR3,U,2014-11-30,BARBACOAS,Residential,3,312.937
0MUMAGC0,U,2014-12-31,MAGUI,Commercial,0,313.289
C0RPOLR3,R,2011-07-31,POLICARPA,Residential,3,313.353
C2UCUMO0,U,2011-01-31,CUMBITARA,Official,0,314.226
C1RPOLC0,R,2013-02-28,POLICARPA,Commercial,0,314.231
0MRMAGO0,R,2011-04-30,MAGUI,Official,0,314.38
0MRMAGO0,R,2012-10-31,MAGUI,Official,0,315.055
C0RPOLR1,R,2015-04-30,POLICARPA,Residential,1,315.193
C0RCUMR2,R,2011-07-31,CUMBITARA,Residential,2,315.905
8UBARE0,U,2014-09-30,BARBACOAS,Special,0,316.793
C3UELR1,U,2011-01-31,EL ROSARIO,Residential,1,317.431
8UBARR3,U,2014-04-30,BARBACOAS,Residential,3,318.238
C2RCUME0,R,2012-01-31,CUMBITARA,Special,0,318.839
C0RPOLR3,R,2011-05-31,POLICARPA,Residential,3,320.667
C0RLEIR1,R,2015-06-30,LEIVA,Residential,1,321.062
C1UPOLR2,U,2011-09-30,POLICARPA,Residential,2,321.306
8UBARR3,U,2014-09-30,BARBACOAS,Residential,3,321.592
C0RPOLR3,R,2011-02-28,POLICARPA,Residential,3,322.595
0MUMAGC0,U,2015-01-31,MAGUI,Commercial,0,322.603
C0UPOLR3,U,2014-02-28,POLICARPA,Residential,3,324.266
C4ULEIR1,U,2014-08-31,LEIVA,Residential,1,324.843
C0UCUMC0,U,2014-12-31,CUMBITARA,Commercial,0,325.056
C0UCUMC0,U,2014-02-28,CUMBITARA,Commercial,0,325.613
C0UPOLR3,U,2013-05-31,POLICARPA,Residential,3,327.143
8RBARR2,R,2015-10-31,BARBACOAS,Residential,2,327.371
C4RLEIC0,R,2015-06-30,LEIVA,Commercial,0,328.042
C0UCUME0,U,2014-03-31,CUMBITARA,Special,0,328.529
C0UPOLR3,U,2014-05-31,POLICARPA,Residential,3,329.155
0RRROBO0,R,2015-10-31,ROBERTO PAYAN,Official,0,331.015
C0UPOLR3,U,2013-06-30,POLICARPA,Residential,3,331.627
C0UPOLR3,U,2012-05-31,POLICARPA,Residential,3,332.066
8UBARR3,U,2015-09-30,BARBACOAS,Residential,3,332.557
8UBARR3,U,2015-05-31,BARBACOAS,Residential,3,333.069
C0RPOLR1,R,2015-03-31,POLICARPA,Residential,1,334.008
0RUROBC0,U,2016-02-29,ROBERTO PAYAN,Commercial,0,334.501
C0UPOLR3,U,2013-07-31,POLICARPA,Residential,3,334.532
0RRROBO0,R,2015-07-31,ROBERTO PAYAN,Official,0,335.159
C0UPOLR3,U,2014-03-31,POLICARPA,Residential,3,335.198
0MRMAGO0,R,2011-08-31,MAGUI,Official,0,335.617
C0UCUMO0,U,2015-04-30,CUMBITARA,Official,0,335.849
C0UPOLR3,U,2012-08-31,POLICARPA,Residential,3,336.542
0RRROBO0,R,2015-08-31,ROBERTO PAYAN,Official,0,337.027
8RBARE0,R,2014-10-31,BARBACOAS,Special,0,339.11
8UBARR3,U,2014-12-31,BARBACOAS,Residential,3,339.368
C2RCUMO0,R,2012-12-31,CUMBITARA,Official,0,339.711
C4RLEIC0,R,2016-03-31,LEIVA,Commercial,0,341.112
C4RLEIC0,R,2016-04-30,LEIVA,Commercial,0,341.334
0RRROBO0,R,2015-06-30,ROBERTO PAYAN,Official,0,342.031
C2UCUMO0,U,2011-06-30,CUMBITARA,Official,0,342.744
C2RCUMO0,R,2014-03-31,CUMBITARA,Official,0,343.749
C0RPOLR3,R,2012-01-31,POLICARPA,Residential,3,344.12
C2RCUME0,R,2015-04-30,CUMBITARA,Special,0,345.623
8RBARR2,R,2015-09-30,BARBACOAS,Residential,2,345.942
0RRROBO0,R,2016-04-30,ROBERTO PAYAN,Official,0,346.075
C0UPOLR3,U,2012-09-30,POLICARPA,Residential,3,346.326
C0UPOLR3,U,2012-06-30,POLICARPA,Residential,3,347.274
0RRROBO0,R,2015-05-31,ROBERTO PAYAN,Official,0,348.167
C2RCUMO0,R,2014-07-31,CUMBITARA,Official,0,349.593
C2RCUMO0,R,2016-02-29,CUMBITARA,Official,0,350.541
C4RLEIC0,R,2013-04-30,LEIVA,Commercial,0,350.67
C0UCUME0,U,2013-02-28,CUMBITARA,Special,0,350.722
C2RCUME0,R,2012-08-31,CUMBITARA,Special,0,351.872
C0RLEIR1,R,2015-05-31,LEIVA,Residential,1,352.031
C0UPOLR3,U,2013-12-31,POLICARPA,Residential,3,352.365
C2RCUME0,R,2011-09-30,CUMBITARA,Special,0,352.748
8UBARR3,U,2016-04-30,BARBACOAS,Residential,3,354.22
C2RCUMR2,R,2015-04-30,CUMBITARA,Residential,2,354.701
8RBARE0,R,2014-04-30,BARBACOAS,Special,0,355.355
8UBARR1,U,2013-12-31,BARBACOAS,Residential Sub,1,356.896
C0UCUME0,U,2016-02-29,CUMBITARA,Special,0,358.799
8RBARE0,R,2013-10-31,BARBACOAS,Special,0,360.309
0RRROBO0,R,2015-04-30,ROBERTO PAYAN,Official,0,361.551
C2RCUME0,R,2011-10-31,CUMBITARA,Special,0,363.032
0RRROBO0,R,2016-05-31,ROBERTO PAYAN,Official,0,363.279
C0UPOLR3,U,2014-07-31,POLICARPA,Residential,3,365.359
C2RCUME0,R,2015-05-31,CUMBITARA,Special,0,365.991
C2RCUME0,R,2011-02-28,CUMBITARA,Special,0,366.189
C2RCUMR2,R,2014-03-31,CUMBITARA,Residential,2,366.436
C0RELR1,R,2011-06-30,EL ROSARIO,Residential,1,366.745
C2RCUMR2,R,2014-07-31,CUMBITARA,Residential,2,368.507
0RRROBO0,R,2015-11-30,ROBERTO PAYAN,Official,0,368.836
C2RCUMO0,R,2016-05-31,CUMBITARA,Official,0,368.87
C0UPOLR3,U,2013-11-30,POLICARPA,Residential,3,370.1
C4RLEIC0,R,2015-07-31,LEIVA,Commercial,0,370.665
C0UPOLR3,U,2012-11-30,POLICARPA,Residential,3,370.893
8UBARR1,U,2013-03-31,BARBACOAS,Residential Sub,1,371.452
C0RLEIR1,R,2015-03-31,LEIVA,Residential,1,372.647
C4RLEIC0,R,2016-05-31,LEIVA,Commercial,0,374.973
C0UCUMO0,U,2015-12-31,CUMBITARA,Official,0,375.15
C0RPOLR3,R,2011-01-31,POLICARPA,Residential,3,376.866
8RBARR2,R,2014-02-28,BARBACOAS,Residential,2,377.261
C0UPOLR3,U,2014-10-31,POLICARPA,Residential,3,377.944
C2UCUMR1,U,2011-06-30,CUMBITARA,Residential,1,378.231
C4RLEIC0,R,2012-02-29,LEIVA,Commercial,0,378.669
0MRMAGO0,R,2011-05-31,MAGUI,Official,0,379.653
C0UPOLR3,U,2012-10-31,POLICARPA,Residential,3,379.88
C0RPOLR3,R,2012-04-30,POLICARPA,Residential,3,380.653
C0UPOLR3,U,2014-06-30,POLICARPA,Residential,3,382.736
C0RPOLR3,R,2012-03-31,POLICARPA,Residential,3,382.744
C0UCUMO0,U,2014-04-30,CUMBITARA,Official,0,382.744
C2RCUMR2,R,2015-11-30,CUMBITARA,Residential,2,385.004
C0UCUMO0,U,2012-12-31,CUMBITARA,Official,0,386.839
0MRMAGO0,R,2011-11-30,MAGUI,Official,0,387.076
8UBARR3,U,2014-01-31,BARBACOAS,Residential,3,388.136
C1RPOLO0,R,2011-02-28,POLICARPA,Official,0,388.247
C2RCUMR2,R,2015-08-31,CUMBITARA,Residential,2,388.956
C0UPOLR3,U,2013-01-31,POLICARPA,Residential,3,389.101
C0UCUMO0,U,2015-06-30,CUMBITARA,Official,0,390.325
C0UCUMO0,U,2014-05-31,CUMBITARA,Official,0,390.556
C0UPOLR3,U,2014-09-30,POLICARPA,Residential,3,390.564
C0UCUMO0,U,2014-06-30,CUMBITARA,Official,0,391.146
C1RPOLC0,R,2012-05-31,POLICARPA,Commercial,0,391.561
C0RPOLR3,R,2011-11-30,POLICARPA,Residential,3,391.884
C4RLEIO0,R,2011-01-31,LEIVA,Official,0,392.165
C0UCUMO0,U,2015-07-31,CUMBITARA,Official,0,392.397
C0RPOLR1,R,2016-04-30,POLICARPA,Residential,1,393.132
C2RCUME0,R,2014-07-31,CUMBITARA,Special,0,395.399
C4RLEIC0,R,2014-04-30,LEIVA,Commercial,0,395.841
0RRROBO0,R,2015-09-30,ROBERTO PAYAN,Official,0,396.937
C4RLEIC0,R,2012-04-30,LEIVA,Commercial,0,396.98
C0UCUMO0,U,2015-11-30,CUMBITARA,Official,0,397.148
C0UPOLR3,U,2012-07-31,POLICARPA,Residential,3,397.232
C3UELR1,U,2011-09-30,EL ROSARIO,Residential,1,400.012
C4RLEIC0,R,2012-01-31,LEIVA,Commercial,0,401.216
C0UCUME0,U,2015-02-28,CUMBITARA,Special,0,401.315
C0UCUMO0,U,2015-08-31,CUMBITARA,Official,0,401.726
C0RPOLR1,R,2015-06-30,POLICARPA,Residential,1,402.503
C0UPOLR3,U,2013-04-30,POLICARPA,Residential,3,403.149
C2UCUMO0,U,2011-05-31,CUMBITARA,Official,0,404.317
C2RCUMR2,R,2015-12-31,CUMBITARA,Residential,2,405.507
C0UCUMO0,U,2014-08-31,CUMBITARA,Official,0,408.226
0MRMAGO0,R,2012-08-31,MAGUI,Official,0,408.373
C0RPOLR3,R,2011-12-31,POLICARPA,Residential,3,410.289
8UBARR1,U,2013-02-28,BARBACOAS,Residential Sub,1,410.401
C4RLEIC0,R,2012-03-31,LEIVA,Commercial,0,411.402
C0UCUMO0,U,2014-09-30,CUMBITARA,Official,0,412.519
C0UCUMO0,U,2015-05-31,CUMBITARA,Official,0,412.587
C0RPOLR1,R,2016-02-29,POLICARPA,Residential,1,413.528
C4RLEIC0,R,2015-11-30,LEIVA,Commercial,0,414.158
